train_loss,val_loss,val_auc,val_dice,val_iou,train_seg,train_cls,train_den
3.2116902514201837,2.837799310684204,0.47817460317460325,0.009954863687722257,0.005080473810617346,1.1535091167542992,0.8123515219223209,0.0
2.938599505075594,2.846677927743821,0.6198412698412699,0.05699905420508807,0.04123412303745143,1.1073230984734326,0.7362407845694844,0.0
2.818475810492911,2.8296211447034563,0.5642857142857143,0.1583076659486809,0.1284748003763404,1.0661371095878323,0.7337533519035433,0.0
2.714125708835881,2.800500131788708,0.6642857142857143,0.27554891052338143,0.23622169573540117,1.0297543893500072,0.7290592716961373,0.0
2.646218974415849,2.7207052253541493,0.6972222222222222,0.31869207390304244,0.2810108306869557,1.0038533923102588,0.7292604860736103,0.0
2.5808778070821994,2.6520084653581892,0.6992063492063492,0.21888995148418916,0.17639953518907228,0.9879447090916518,0.7161638162484983,0.0
2.536623488112194,2.581003052847726,0.6583333333333333,0.2524542589450166,0.21048797460805094,0.9708330471341203,0.7175869948980285,0.0
2.5333436029713328,2.4408322061811174,0.6400793650793651,0.25676974678248127,0.21515945437954254,0.9620048192943015,0.7279473877534633,0.0
2.453703820705414,2.4801774479094005,0.6555555555555556,0.20410625634411167,0.1591457964502762,0.9395427602093395,0.7085006745850168,0.0
2.3987904714375006,2.386023918787638,0.6714285714285715,0.19163501433817082,0.14657977569448752,0.9282185028238994,0.6910108320596742,0.0
2.3630078900151137,2.3590302807944163,0.709126984126984,0.20223500532475078,0.15877434307116173,0.9191230615464653,0.6814582958454038,0.0
2.3900468029626984,2.2789728868575323,0.6964285714285714,0.3461931417528541,0.3060319745035932,0.9183564963864117,0.6994722670898205,0.0
2.3538825352017474,2.2748612335750034,0.6662698412698412,0.24802805567603736,0.20323633149798428,0.8970086967072836,0.6933823013451041,0.0
2.4127907098793404,2.2458455051694597,0.7095238095238097,0.21028548369752237,0.1650729986682933,0.9056079903753792,0.7220074919665732,0.0
2.36624717421648,2.279922195843288,0.7313492063492064,0.27049515006088076,0.22586197789669746,0.8960381172052244,0.7041615941902486,0.0
2.3661918523834973,2.2318610009692965,0.7198412698412698,0.3334678064198553,0.29133806777546895,0.9020953316514085,0.7033717388786921,0.0
2.3935758209810025,2.247647756621951,0.7293650793650793,0.274876874871552,0.22985418477938288,0.9082777383850842,0.7153734383059711,0.0
2.3781643015582388,2.2019356886545816,0.7353174603174604,0.2464521222725688,0.20236829003053053,0.9030367157808165,0.713523186198095,0.0
2.348626956707094,2.19627579053243,0.734920634920635,0.2996900655937344,0.25860056338615434,0.889407159351721,0.7047951686673048,0.0
2.3427899378102,2.177940527598063,0.7257936507936509,0.2628461260880743,0.21629852273811898,0.9004165493860478,0.6966608297534105,0.0
2.311888575553894,2.167359857332139,0.7301587301587302,0.3259011283849499,0.2833122136958298,0.8809429399850892,0.6925050012949037,0.0
2.2684392463870164,2.151699594088963,0.7388888888888889,0.32352639253561694,0.27944938654434825,0.8516558612265238,0.6835452754323076,0.0
2.3145356992395913,2.1446324019205,0.7392857142857143,0.23701914508511854,0.1925099740757887,0.8630393023897962,0.7030729142630973,0.0
2.303211363350473,2.1513946794328236,0.7726190476190476,0.2521967113271583,0.2071609549344878,0.8682369139136338,0.6956575650994371,0.0
2.211416035163693,2.130083095459711,0.7333333333333334,0.26629780564947014,0.22063141979168263,0.8366949383805438,0.6655035044361906,0.0
2.2968742847442627,2.131032767749968,0.7531746031746033,0.33341616891938425,0.28934451630332053,0.8779381280992089,0.6876996595685075,0.0
2.3440109156980746,2.135768833614531,0.7817460317460319,0.32567878638187797,0.28097591498970736,0.8674098133313947,0.717383276762032,0.0
2.2363302664058966,2.126943366868155,0.7496031746031746,0.24722015150057683,0.19950231810036625,0.848601461547177,0.671421064836223,0.0
2.2387847507872234,2.14937957127889,0.753968253968254,0.3968170768117574,0.3536975621846413,0.8561598120666132,0.6706859422166173,0.0
2.25264950932526,2.110498065040225,0.7440476190476191,0.32876703110865657,0.28397485315476617,0.8424205576501241,0.6850371800544786,0.0
2.246697037685208,2.1119316759563627,0.738095238095238,0.28894992890058174,0.24412874721678063,0.8497518286472414,0.6784115273778032,0.0
2.2921687902473824,2.106457312901815,0.7396825396825397,0.24320771373814037,0.1958264148555197,0.871944166538192,0.6895974282084442,0.0
2.2025629063931906,2.117325249172392,0.7619047619047619,0.27610775812520466,0.23075755931384107,0.8191819009257526,0.6710240106757094,0.0
2.210013790828426,2.100591608456203,0.7559523809523809,0.39312846137978524,0.3523865403542351,0.8194004202761301,0.6753413251987318,0.0
2.200967838124531,2.1009905338287354,0.7317460317460317,0.3950425415312972,0.3518595000609058,0.8463731851519608,0.6592245574404554,0.0
2.289047632275558,2.0857389995029996,0.7408730158730159,0.36412116534319894,0.31928375331795167,0.8405322414345857,0.7064184757267556,0.0
2.199278600332214,2.1014233259927657,0.7523809523809524,0.3484255366762627,0.3028672428383861,0.8523387189318494,0.6553080896051918,0.0
2.23370802111742,2.10708825361161,0.7468253968253968,0.35869678433179636,0.31277934643211597,0.8323244307099319,0.6812946469318576,0.0
2.175647984190685,2.106359907558986,0.7587301587301588,0.36827925294833264,0.32355655112632425,0.8189818495657386,0.6589327894332933,0.0
